Client UID,Counsellor,Program Name,Service Location,Assessment Date,Assessment Duration,Language Served,Assessment Type,Format,Setl Asset None,Setl Asset Family,Setl Asset Knowledge Canada,Setl Asset Motivation,Setl Asset Other,Live in Canada Needs,Basic Needs (BN),BN IRCC referral,BN non-IRCC referral ,Family Needs (FN),BN IRCC referral_1,BN non-IRCC referral,Health Needs (HN),HN IRCC referral,HN non-IRCC referral,Housing Needs (HoN),HoN IRCC referral,HoN non-IRCC referral,Knowledge Goverment Services (KGS),KGS IRCC referral,KGS nonIRCC referral,Knowledge Canada (KC),KC IRCC referral,KC nonIRCC referral,Legal Needs (LN),LN IRCC referral,LN non-IRCC referral,Financial Needs (FN),FN IRCC referral,FN non-IRCC referral,Community Knowlede (CK),KN IRCC referral,KN Non-IRCC referral,Networking Needs (NN),NN IRCC referral,NN non-IRCC referral,Racism-Discrimination (RD),RD IRCC referral,RD non-IRCC referral,Language Asset None,Language Asset Sufficient Know. English,Language Asset Sufficient Know. French,Language Asset Other,Language Needs,Official Language Needs (OL),OL_language_en,OL_language_fr,OL IRCC referral,OL non-IRCC referral,Literacy (LI),LI_language_en,LI_language_fr,LI IRCC referral,LI non-IRCC referral,Language For Employemnt (LE),LE_language_en,LE_language_fr,LE IRCC referral,LE non-IRCC referral,Employment Asset Currently employed,Employment Asset Foreign Credential,Employment Asset Knoweldge Labout Market,Employment Asset Post Secondary in Canada,Employment Asset Post Secondary out Canada,Employment Asset Previous Empl. Canada,Employment Asset Taking Training,Employment Asset Work Experience,Employment Asset Other,Employment Needs,Knowledge Labour Market (KLM),KLM IRCC referral,KLM non-IRCC referral,Finding Employment (FE),FE IRCC referral,FE non-IRCC referral,Credentials (CRED),CRED IRCC referral,CRED non-IRCC referral,Education Needs (EDU),EDU non-IRCC referral,EDU IRCC referral,Required Childcare,Required Digital Equip,Required Digital Support,Required Interpretation,Required Short-Term,Required Transportation,Required Translation,data_source_month,de8adb846b68f2e6d78d2fe9d88a3a2a,Birthdate,Gender,Country of Origin,Language,Postal Code,immigration_class,Arrival Date,Landing Date,age,years_in_canada,months_since_landing
f44ad725f2b7267556ac84737ce008c8,Christina,Orientation - Mississauga,Mississauga,2025-11-05,1.0,English,Initial,Phone-Email,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Nov,,1997-09-20,Female,Syria,Arabic,N1R1N4,Government-Assisted Refugee,2015-01-19,2015-01-19,28.5,11.18,134.2
1e9a2424ea90d6b252849e959e58c233,Gassia,Orientation - Toronto,Toronto Scarborough,2025-11-05,1.0,English,Follow-Up,Phone-Email,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1980-12-23,Male,Eritrea,Tigrigna,T5K1X7,Privately Sponsored Refugee,,,45.3,,
1da24ccc8636760c81e166c53849cb1f,Gassia,Orientation - Toronto,Toronto Scarborough,2025-11-05,1.0,English,Follow-Up,Phone-Email,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1983-01-01,Female,Eritrea,Tigrigna,T5K1X7,Privately Sponsored Refugee,,,43.2,,
cd4b387af8261352a034b8dd8bba05a0,Zahesha,Orientation - Brampton,Brampton,2025-11-04,1.0,English,Initial,In-person,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1967-12-12,Male,Pakistan,Urdu,L6T2B3,Federal Skilled Worker,2018-09-08,2018-09-08,58.3,7.55,90.6
d28ce0a97da23604af35a1a12138b116,Gassia,Orientation - Toronto,Toronto Scarborough,2025-11-05,0.0,English,Follow-Up,Phone-Email,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Nov,,2011-12-06,Male,Eritrea,Tigrigna,T5K1X7,Privately Sponsored Refugee,,,14.3,,
e5334e385cfb9d575c9c10a307c9fe21,Zahesha,Orientation - Brampton,Brampton,2025-11-04,1.0,English,Initial,In-person,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1980-06-11,Female,Pakistan,Urdu,L6T2B3,Federal Skilled Worker,2018-09-08,2018-09-08,45.8,7.55,90.6
c9193b1158686a78febd018c12b7a188,Gassia,Orientation - Toronto,Toronto Scarborough,2025-11-05,0.5,English,Follow-Up,Phone-Email,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Nov,,2015-07-15,Male,Eritrea,Tigrigna,T5K1X7,Privately Sponsored Refugee,,,10.7,,
0b4f427cba2b3022940f790dd18d42b0,Zahesha,Orientation - Brampton,Brampton,2025-11-04,1.0,English,Initial,In-person,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1984-04-02,Female,Jamaica,English,L6T4N6,Other Refugee,2017-05-24,2017-05-24,42.0,8.84,106.1
b2fb133ba94bfa683835706dd69babf6,Nooshin,Orientation - Toronto,Toronto Scarborough,2025-11-05,1.0,English,Initial,In-person,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1982-01-01,Male,Afghanistan,Pashto,M1S5B2,Government-Assisted Refugee,2022-10-05,2022-10-05,44.2,3.47,41.7
3375fbbcfcc1ee504cb0aadcf7a88e4c,Gassia,Orientation - Toronto,Toronto Scarborough,2025-11-05,0.5,English,Follow-Up,Phone-Email,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Nov,,2018-09-16,Male,Eritrea,Tigrigna,T5K1X7,Privately Sponsored Refugee,,,7.5,,
20d734e7b8761aafbf250b416090a5f1,Maripi,Settlement Integration Place,Toronto SIP,2025-11-05,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Nov,,1961-01-10,Female,Haiti,,L5P1B2,Family Sponsorship,,,65.2,,
fd60c51b661f4d9b34cfac475919f968,Gassia,Orientation - Toronto,Toronto Scarborough,2025-11-05,1.0,Armenian,Follow-Up,Phone-Email,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1993-05-06,Male,Syria,Arabic,M3A3B2,Privately Sponsored Refugee,2015-12-30,2015-12-30,32.9,10.24,122.9
e31768888b88024feb3d5b59d8fa1249,Nooshin,Orientation - Toronto,Toronto Scarborough,2025-11-04,1.0,English,Initial,In-person,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1994-12-08,Male,Eritrea,Amharic,L1V1A2,Government-Assisted Refugee,2024-07-03,2024-07-03,31.3,1.73,20.8
d82e8b5c3ccfb92f56f07265997d3629,Qudsia,CCAT - Settlement (Toronto),Toronto SIP,2025-11-05,1.0,English,Initial,In-person,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1978-06-01,Female,Bangladesh,Bengali,M1J3N5,Refugee Claimant,2024-04-30,2024-04-30,47.8,1.91,22.9
e3742cbc0a3aa83c27c7831f8b799d31,Gassia,Orientation - Toronto,Toronto Scarborough,2025-11-05,1.0,Armenian,Follow-Up,Phone-Email,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,2000-01-06,Male,Syria,Arabic,M2J4P9,Protected Person,2023-12-07,2023-12-07,26.2,2.3,27.6
95656778941ea6fd8c90b59807eba7ce,Qudsia,Community Services Program,Toronto SIP,2025-11-05,1.0,English,Initial,In-person,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,2006-12-04,Female,Bangladesh,Bengali,M1J3N5,Refugee Claimant,2024-04-30,2024-04-30,19.3,1.91,22.9
2c8fbe3b96d0ba76f9c195c9cde94f9b,Abdul,Itinerant - Brampton,Achev - Brampton East,2025-11-05,1.0,Dari,Initial,In-person,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,English,,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1977-01-02,Male,Afghanistan,Dari,L6V3J3,Permanent Resident,2025-10-08,2025-10-08,49.2,0.47,5.6
b78831e9e763de590fc4067a54663ff6,Lily,Settlement Integration Place,Toronto SIP,2025-11-05,1.0,English,Initial,In-person,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1997-07-22,Male,Afghanistan,Farsi (Persian),M1J3E5,Family Sponsorship,2025-06-20,2025-06-20,28.7,0.77,9.2
656ddf30b65a98acc9062c8210b50bb9,Qudsia,CCAT - Settlement (Toronto),Toronto SIP,2025-11-05,1.0,English,Initial,In-person,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,,Male,Bangladesh,Bengali,M1J3N5,Refugee Claimant,2024-04-30,2024-04-30,,1.91,22.9
8d1e5f1ca5e36a110cb3d26109b08387,Lily,Settlement Integration Place,Toronto SIP,2025-11-05,1.0,English,Initial,Phone-Email,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,2001-12-31,Female,Afghanistan,Farsi (Persian),M1J3E5,Family Sponsorship,2025-06-20,2025-06-20,24.2,0.77,9.2
c3e2c9c367ad63d4509887d030e1ea40,Maripi,Settlement Integration Place,Toronto SIP,2025-11-05,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,,,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1975-12-30,Male,Philippines,Tagalog,M1E2M6,Federal Skilled Worker,,,50.2,,
5ffe0ab6d729c9270ecacf9087536ceb,Abdul,Itinerant - Brampton,Achev - Brampton East,2025-11-05,1.0,Dari,Initial,In-person,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,Y,English,,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1982-07-24,Female,Afghanistan,Dari,L6V3J3,Permanent Resident,2025-10-08,2025-10-08,43.7,0.47,5.6
e46258796be6863914afd621b4d924bb,Maripi,Settlement Integration Place,Toronto SIP,2025-11-05,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1999-10-10,Female,Bangladesh,,M1B2R4,Economic Mobility Pathway,,,26.5,,
52615b8d1a51f55f50ff9adf045b33ac,Abdul,Itinerant - Brampton,Achev - Brampton East,2025-11-05,1.0,Dari,Initial,In-person,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,,,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1946-12-12,Female,Afghanistan,Dari,L6V3J3,Permanent Resident,2025-10-08,2025-10-08,79.3,0.47,5.6
cc20071d4c62fdaab2cef50f4596b189,Pranoti,Itinerant Program,CCS - Toronto SIP,2025-11-05,1.0,English,Initial,In-person,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,2001-05-29,Male,Sri Lanka,Tamil,M1J1R7,Refugee Class,2023-07-23,2023-07-23,24.8,2.68,32.1
75aa3a78c0feb5d6d4aa5845c2ba0af6,Angela Maria,Orientation - Mississauga,Mississauga,2025-11-05,1.0,Spanish,,In-person,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1947-06-25,Male,Chile,Spanish,L4Z1T6,Permanent Resident,2010-10-20,2010-10-20,78.8,15.43,185.2
9c195f0c54c0038360d191af89082249,Qudsia,CCAT - Settlement (Toronto),Toronto SIP,2025-11-05,1.0,English,Initial,In-person,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,,,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1981-01-01,Female,Bangladesh,Bengali,M1B6E7,Refugee Claimant,2024-05-27,2024-05-27,45.2,1.83,22.0
3d51071eba2525b490a9f5a7a9e2b3d3,Abdul,Itinerant - Brampton,Achev - Brampton East,2025-11-05,1.0,Dari,Initial,In-person,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,English,,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,2006-02-24,Male,Afghanistan,Dari,L6V3J3,Permanent Resident,2025-10-08,2025-10-08,20.1,0.47,5.6
3b6a4a76cf1ecaa976fe0138b0efd1c5,Wenxiu,Library Settlement Program,Agincourt Library,2025-11-05,0.5,Mandarin,Initial,In-person,N,Y,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1946-05-15,Female,China,Mandarin,M3C3J2,Skilled Trades Worker,1995-09-08,1995-09-08,79.9,30.55,366.6
053f73969d11535452b67608b52944bb,Abdul,Itinerant - Brampton,Achev - Brampton East,2025-11-05,1.0,Dari,Initial,In-person,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,2003-04-03,Male,Afghanistan,Dari,L6V3J3,Permanent Resident,2025-10-08,2025-10-08,23.0,0.47,5.6
7f17a69e5af70943564eafbd097936d0,Zahesha,Orientation - Brampton,Brampton,2025-11-03,1.0,English,Initial,Online,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1998-07-25,Female,Uganda,English,L6V2A5,Other Refugee,2024-05-02,2024-05-02,27.7,1.9,22.8
f5ec4e50ae009f3be0eff1a4fab76c73,Abdul,Itinerant - Brampton,Achev - Brampton East,2025-11-05,1.0,Dari,Initial,In-person,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,2010-11-20,Male,Afghanistan,Dari,L6V3J3,Permanent Resident,2025-10-08,2025-10-08,15.3,0.47,5.6
ca3723763360cd521eb3718f4d985374,Eliana,Settlement Integration Place,Toronto SIP,2025-11-05,1.0,English,Initial,In-person,N,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1973-12-01,Female,Eritrea,Tigrigna,M1E3E3,Permanent Resident,2025-07-02,2025-07-02,52.3,0.73,8.8
8a8312db8ebc5ea6d1003111068adc96,Eliana,Settlement Integration Place,Toronto SIP,2025-11-04,1.0,English,Initial,In-person,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1962-10-13,Male,Eritrea,Tigrigna,M1E3E3,Permanent Resident,2025-07-02,2025-07-02,63.5,0.73,8.8
7682e5256df8a4fd46e52d062169f68a,Nooshin,Orientation - Toronto,Toronto Scarborough,2025-11-05,0.5,English,Initial,In-person,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1986-09-17,Female,Turkey,Turkish,M4A2S3,Government-Assisted Refugee,,,39.5,,
aa372576582c1c03def28f528dca4dbc,Nooshin,Orientation - Toronto,Toronto Scarborough,2025-11-03,0.5,English,Initial,In-person,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1989-11-30,Male,Turkey,Turkish,M4A2S3,Government-Assisted Refugee,,,36.3,,
8a8674fd3d9bd86ed616258ce37a8546,Nooshin,Orientation - Toronto,Toronto Scarborough,2025-11-03,0.5,English,Initial,In-person,N,N,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,2009-02-20,Male,Turkey,Turkish,M4A2S3,Government-Assisted Refugee,,,17.1,,
92b47191abcb637f45a0a2693f512174,Nooshin,Orientation - Toronto,Toronto Scarborough,2025-11-03,0.5,English,Initial,In-person,N,N,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,English,,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,2011-04-08,Male,Turkey,Turkish,M4A2S3,Government-Assisted Refugee,,,15.0,,
1c1fde82c78680abd864975c08fd0c03,Qudsia,CCAT - Settlement (Toronto),Toronto SIP,2025-11-05,1.0,English,Initial,In-person,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,,,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,1969-11-20,Female,Bangladesh,Bengali,M1B6E7,Refugee Claimant,2024-05-27,2024-05-27,56.3,1.83,22.0
73106e6e953c77aecc0f91873339d075,Nooshin,Orientation - Toronto,Toronto Scarborough,2025-11-03,0.5,English,Initial,In-person,N,N,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,English,,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nov,,2013-08-23,Female,Turkey,Turkish,M4A2S3,Government-Assisted Refugee,,,12.6,,
